,text,intent,length
3665,be alive dood you do not understand if your not part of it try to have some empathy now i be goingto stop reply because i do not want to get into argument,Non_hope_speech,33.0
3058,hi he kind of do though because i be man write the bible but the thing be they have the holy spirit in the them and that be how god speak to them,Non_hope_speech,33.0
18040,boet gg apparently believe think that black life matter make me black supremacist if i believe only black life matter i would say only black life matter but i say black life matter,Non_hope_speech,33.0
10861,the statue should not have be there as it be symbol of oppression and racism i agree that it should have be remove as it stand as an insult to black people however,Non_hope_speech,33.0
21148,flame samurai obviously veganism mean lot to this person so i would just let them be and i get it from some of the you tube video i have wache on vegan activist,Non_hope_speech,33.0
20893,just imagine what we could accomplish if our collective conscious be not constantly bombard with bullshit cause and collective dialog be not constantly hijack by people who think the world owe them anything,Non_hope_speech,33.0
15761,some comment under this video honestly make me want to throw up why be so many of you assume that religious girlas gender and sexuality think this community be way smart than this,Hope_speech,33.0
14674,oh yeah i do not realize talk about men issue be class problem of blame womennkinda like how feminist do not give shit about men issue or men rightnfeminism today be hate group,Non_hope_speech,33.0
13799,all live matter blm be make life lot bad for black people and all people this idiotic violent thuggery will drive us all apart and increase the power of the corrupt governing elite,Non_hope_speech,33.0
17178,i be maori from new zealand and i love the way they design maui to look like like fat funny man over the buff serious mary sue that he usually be depict as,Non_hope_speech,33.0
14653,what lj mean to say be not that racism do not exist just not on the scale that be portray by the medium remember there be plenty of racial prejudice on either side,Non_hope_speech,33.0
22057,i be female first year engineering student in south africa and i struggle great deal with engineering drawing in my first semester debbie talk be just so relatable to me and extremely inspiring,Hope_speech,33.0
5115,if i be in america i would protest with them cause i do not like what they do to other people and we all just want peace but people keep ruin it blacklivesmatter,Non_hope_speech,33.0
