,text,intent
16699,people be reach not once do anyone say only black people live matter but when you be talk about stuff like save the turtle people do not automatically assume that those that say it be say that we should save only turtle people just do not want black people to have thing to themselves all the time we be expect to share our stuff so people can stop lie about it imply that only black life matter when se asians be be discriminate against in the uk and america not once do someone say alm and not once do people mention the struggle that people of other race go through until people say blm they do not care before,Non_hope_speech
16700,casey heart yelling plot twist be now officially the good way to come out,Non_hope_speech
16701,excuse me i have so many question for you iam freshman chemistry major,Non_hope_speech
16702,white lifea matter,Non_hope_speech
16703,here be what i think will make sense to liberal all live matter be racist because black people,Non_hope_speech
16704,my life matter no take care of it i pity myself buwaahahahhahaa,Non_hope_speech
16705,democratea live do not mather,Non_hope_speech
16706,now if you say any other race lifea matter youare racist i have lot of white privilege,Non_hope_speech
16707,patria what your ancestor from asia,Non_hope_speech
16708,parsons calm down,Non_hope_speech
16709,she look so beautiful,Non_hope_speech
16710,get rid of dumbass hannity and we good get rid of the racist hannity,Non_hope_speech
16711,i be christian,Non_hope_speech
16712,instead they be even more racist in many case,Non_hope_speech
16713,iam do stem and we have student in our class,Hope_speech
16714,acan you give me some tip to be good friend to my frienda hold on iam cry that so sweet,Hope_speech
16715,absolutely they be effectively defeat their cause by turn people against them,Non_hope_speech
16716,think he be an ok guy,Non_hope_speech
16717,then jason say apple for jason matter not apple for everyone they all have apple already,Non_hope_speech
16718,do you know what affirmative action be,Non_hope_speech
16719,i will always love her,Non_hope_speech
16720,heather totally in year time aanniea will become andy,Non_hope_speech
16721,our leader be coward and would rather give in to blm than do the right thing,Non_hope_speech
16722,he be abusive as well his wife say that before she divorce him,Non_hope_speech
16723,theodore haskins of the gentleman say something about minority unemployment and couple other thing itas be couple day since iave watch the video,Non_hope_speech
16724,birt except its nit,Non_hope_speech
16725,filthy vile dumbacrat,Non_hope_speech
16726,do you cuff your jean too,Non_hope_speech
16727,i be middle aged working class white with no saving to me it seem that no life matter because only money matter this be distraction,Non_hope_speech
16728,god bless so happy that get out of all that strong person god be love and love be love,Hope_speech
16729,more ad hominem and no fact yawn,Non_hope_speech
16730,as bristol citizen we do great job go bristol,Non_hope_speech
16731,all live matter all people matter all point of view matter all religion matter,Hope_speech
16732,because they be victim shut up racist,Non_hope_speech
16733,so she be talk about loss,Non_hope_speech
16734,i almost wish they could,Non_hope_speech
16735,teetaan you can not reason with these cunt,Non_hope_speech
16736,i just love to hear grown man try to talk over each other,Non_hope_speech
16737,cats yea must live in good area i be goingto tell this there alot of kid in suburban neighborhood that racist cause trust me believe that racism be down but now ppl just hide it pls do not say that again if want can send video of highschooler that go to school with be racist so stop it,Non_hope_speech
16738,miley cyrus have let herself go bit,Non_hope_speech
16739,so go to pull down the statue of your found father then,Non_hope_speech
16740,answer me this democrats,Non_hope_speech
16741,bear to be star an icon she have do so much for the lgbtq community i be so horrify by the hate she get because of her age,Hope_speech
16742,ryan xuereb yup your right,Non_hope_speech
16743,this channel need more view and subscriber,Non_hope_speech
16744,white people own other human as slave for hundred of yearsnnblack people finally tear down those statue because enough be enough and thing need to be saidnnwhite people hey,Non_hope_speech
16745,rebekah if i be send to hell for love someone that be the same gender as me and god have problem with it he should not have make me pansexual if you think it be satan who cause this then it would mean either satan be strong than god or god allow satan to cause sin,Non_hope_speech
16746,everybody need to do this in their country,Non_hope_speech
16747,black live matter black and white people be rightfully protest but all live matter include white one,Non_hope_speech
16748,all live matter and if you think they do not imagine of your family member die tomorrow they may not make main stream medium but they matter to you so yes every life matter to someone,Hope_speech
16749,no in bristol care what prittle prattle thatcher have to say about it,Non_hope_speech
16750,you know society be so dumbe down and indoctrinate and brainwash nall lifes matter when state just black live matter thats racist and have white people against thier own life and think just black live matter lol,Non_hope_speech
16751,year old what be her name,Non_hope_speech
16752,gonzalez maybe look up the word inclusivity and realize your own hypocrisy in other part of your life that be the premisse of the discussion in this video inclusivity as oppose to favoritism,Non_hope_speech
