,text,intent
18798,Jules be really great He be of my favorite,Non_hope_speech
18799,Weare head towards an unprecedented revolution in mediocrity,Non_hope_speech
18800,these guy protest be not racist they hate everyone,Non_hope_speech
18801,Holmberg if you do not put yourself in position to get shoot by police Its lot harder for them to shoot you sound like behavioral issue stay home at night,Non_hope_speech
18802,He be fine example of human being We should all hope to be as honest and forward,Non_hope_speech
18803,My mind blank at Muslims be the True Feminists,Non_hope_speech
18804,they do throw in their own river lol,Non_hope_speech
18805,Madge pick up where Donna Summer leave off in many way,Non_hope_speech
18806,TheLegend be alive just because your christian doesnat mean you canat be lesbian I know someone who be christian and lesbian,Hope_speech
18807,and what be your evidence,Non_hope_speech
18808,South Jesus christ people like you be the one that would be against mlk protest eh how do you think any of thing you mention get accomplished,Non_hope_speech
18809,only woman be to blame for not give opportunity to other woman,Non_hope_speech
18810,Can we just take moment to apreciate her HILARIOUS FRICKIN face,Non_hope_speech
18811,Paul but white people get kill by the police in america as well if people would just take some responsibility and not play the victim card every time life get hard,Non_hope_speech
18812,the majority of the rioter be black,Non_hope_speech
18813,all life matter that simple,Hope_speech
18814,Caine McMahon it will if Diane Abbott be do the estimate,Non_hope_speech
18815,most of the time it be white woman complain there be not enough woman in STEM lol so true here in Saudi Arabia,Non_hope_speech
18816,black supremacist hide behind progression,Non_hope_speech
18817,Chirho Knight thank to George soros,Non_hope_speech
18818,Omg I luv Madonna She be my hero and I will always defend her against all the hater Letas appreciate this live legend,Non_hope_speech
18819,live up to your username I see,Non_hope_speech
18820,the lack of evidence of his existence,Non_hope_speech
18821,to the one who think or feel not all religious people be bad in this case we be assume christianity for right know there be bad christian no lie this be true but also lot of Christians be kind be excepting so be kind I use to hate Christians because I think they would hate me back but I realize not all of them will hate me,Hope_speech
18822,BuzzFeed News be an oxymoron,Non_hope_speech
18823,idiot infect each other in the UK and now there be local lockdown dPS,Non_hope_speech
18824,I have not really see South Park,Non_hope_speech
18825,We get to have something,Non_hope_speech
18826,conversion therapy be of the most fuck up thing I ever hear never agree with it You can not change how someone biologically feel,Hope_speech
18827,you toxic and illogical,Non_hope_speech
18828,what be so funny about it do you know what they have to endure,Non_hope_speech
18829,american currency look like baseball card for slave trader,Non_hope_speech
18830,Alahna can I just say that it be not true that you will go to hell because think about it lose be sin right everyone have lie before so be we all go to hell no it be your decision whether you want to support them do not necessarily mean you will go to hell and there be no point ask people on the internet lol you would have to ask god and he will lead you into the right direction,Non_hope_speech
18831,pearn not even close to solve the many problem with this place,Non_hope_speech
18832,where be this sense of humor when all those armed lockdown protestor be threaten governor at their own HOMES it be like you all only believe the virus be real when it fit your agenda smh,Non_hope_speech
18833,it do not seem like there be any example of blatant sexism kind of be pointless general complaining,Non_hope_speech
18834,nespecially bcoz of blm movement,Non_hope_speech
18835,Garcia I do not know I see people fight over this all the time,Non_hope_speech
18836,the Queen look great,Non_hope_speech
18837,It be It depend on how the person be,Non_hope_speech
18838,I be think that,Non_hope_speech
18839,I be confused be not these the people who have be in charge of black community what New New Deal be we go to make I mean,Non_hope_speech
18840,I be Cherokee and Irish everytime I hear the black slavery line I have to chuckle bitni mean Africa be still there if you want to go back My father ancestor land be now reservation,Non_hope_speech
18841,Victoria nRacism also happen towards asians,Non_hope_speech
18842,spoilt child or PMS on grand scale,Non_hope_speech
18843,People that truly support BLM,Non_hope_speech
18844,you probably know nothing about politic if you pay attention,Non_hope_speech
18845,all contribution to BLM go to the dumbocrap ACT BLUEnWhy be not this illegal,Non_hope_speech
18846,Can we get man butt of the day because these woman be not my cup of tea,Non_hope_speech
18847,They need to replace him with Jimmy Saville statue then we can throw that in the harbour as well,Non_hope_speech
18848,do not know who my daddy be but know he be looter,Non_hope_speech
18849,amazing Jaunderboy be just as stupid today as he be year ago love that sheriff btw all live matter and if you do not believe that then take your dna deficient brain and go suck lemon,Non_hope_speech
18850,what have she do,Non_hope_speech
18851,that be right all live MATTER,Hope_speech
18852,first of all can we just take God outta everything bc yaall know heas not real right People make it up to control other wake up lmao this be ridiculous,Non_hope_speech
18853,God bless this man and the kid,Non_hope_speech
18854,someone be say she be already out as lesbian and freshman in college Can anyone confirm,Non_hope_speech
18855,van rossum nwhat that be not equality put race over the other My god nnall LIVES MATTER,Non_hope_speech
18856,DAVID FERNANDEZ if you want an ACTUAL discussion,Non_hope_speech
18857,so many people be bully the red shirt girl then again,Non_hope_speech
